ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,COUNTY,CITY,STATUS1,STATUS2,STATUS3,BLOCK,LOT,STATUS3 BLOCK,Unnamed: 0
10301,84,SAINT PAULS,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,ROOMING HOUSE,,569.0,10.0,,
10301,40,SCRIBNER,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,36.0,59.0,,
10301,41,SCRIBNER,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,36.0,59.0,,
10301,42,SCRIBNER,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,36.0,59.0,,
10301,25,SHERMAN,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,26.0,13.0,,
10301,131,SILVER LAKE,RD,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,128.0,1.0,,
10301,177,SILVER LAKE,RD,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,128.0,18.0,,
10301,1,SLOSSON,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,5.0,118.0,,
10301,2,SLOSSON,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,5.0,118.0,,
10301,3,SLOSSON,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,5.0,118.0,,
10301,5,SLOSSON,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,5.0,120.0,,
10301,6,SLOSSON,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,5.0,120.0,,
10301,7,SLOSSON,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,5.0,120.0,,
10301,9,SLOSSON,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,ROOMING HOUSE,,5.0,122.0,,
10301,10,SLOSSON,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,ROOMING HOUSE,,5.0,122.0,,
10301,11,SLOSSON,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,ROOMING HOUSE,,5.0,122.0,,
10301,13,SLOSSON,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,5.0,124.0,,
10301,14,SLOSSON,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,5.0,124.0,,
10301,15,SLOSSON,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,5.0,124.0,,
10301,17,SLOSSON,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,ROOMING HOUSE,,5.0,35.0,,
10301,18,SLOSSON,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,ROOMING HOUSE,,5.0,35.0,,
10301,19,SLOSSON,TER,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,ROOMING HOUSE,,5.0,35.0,,
10301,7,STRATFORD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,11,STRATFORD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,21,STRATFORD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,25,STRATFORD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,27,STRATFORD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,29,STRATFORD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,31,STRATFORD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,33,STRATFORD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,35,STRATFORD,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,595.0,15.0,,
10301,100,STUYVESANT,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,8.0,46.0,,
10301,115,STUYVESANT,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,7.0,50.0,,
10301,3,VAN CORTLANDT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,601.0,50.0,,
10301,4,VAN CORTLANDT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,601.0,50.0,,
10301,5,VAN CORTLANDT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,601.0,50.0,,
10301,6,VAN CORTLANDT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,601.0,50.0,,
10301,7,VAN CORTLANDT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,601.0,50.0,,
10301,8,VAN CORTLANDT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,601.0,50.0,,
10301,9,VAN CORTLANDT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,601.0,50.0,,
10301,193,VAN DUZER,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,505.0,46.0,,
10301,194,VAN DUZER,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,505.0,46.0,,
10301,195,VAN DUZER,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,505.0,46.0,,
10301,45,VICTORY,BLVD,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,ROOMING HOUSE,,16.0,142.0,,
10301,150,VICTORY,BLVD,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,421-A (16),,569.0,103.0,,
10301,200,VICTORY,BLVD,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,575.0,22.0,,
10301,610,VICTORY,BLVD,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,589.0,53.0,,
10301,630,VICTORY,BLVD,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,589.0,44.0,,
10301,650,VICTORY,BLVD,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,589.0,35.0,,
10301,700,VICTORY,BLVD,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,590.0,1.0,,
10301,800,VICTORY,BLVD,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,593.0,1.0,,
10301,937,VICTORY,BLVD,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,240.0,3.0,,
10301,961,VICTORY,BLVD,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,240.0,16.0,,
10301,50,WALL,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,8.0,43.0,,
10301,54,WALL,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,8.0,41.0,,
10301,62,WALL,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,8.0,40.0,,
10301,65,WESTERVELT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,22.0,112.0,,
10301,319,WESTERVELT,AVE,2 TO 20,HENDRICKS,AVE,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,27.0,6.0,,
10301,320,WESTERVELT,AVE,2 TO 20,HENDRICKS,AVE,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,27.0,6.0,,
10301,321,WESTERVELT,AVE,2 TO 20,HENDRICKS,AVE,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,27.0,6.0,,
10301,322,WESTERVELT,AVE,2 TO 20,HENDRICKS,AVE,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,27.0,6.0,,
10301,323,WESTERVELT,AVE,2 TO 20,HENDRICKS,AVE,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,27.0,6.0,,
10301,324,WESTERVELT,AVE,2 TO 20,HENDRICKS,AVE,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,27.0,6.0,,
10301,325,WESTERVELT,AVE,2 TO 20,HENDRICKS,AVE,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,27.0,6.0,,
10301,363,WESTERVELT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,25.0,25.0,,
10301,375,WOODSTOCK,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,114.0,5.0,,
10301,407,WOODSTOCK,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,115.0,6.0,,
10302,1540,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1035.0,12.0,,
10302,1541,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1035.0,12.0,,
10302,1542,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1035.0,12.0,,
10302,1543,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1035.0,12.0,,
10302,1544,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1035.0,12.0,,
10302,1545,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1035.0,12.0,,
10302,1546,CASTLETON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1035.0,12.0,,
10302,100,HAMLIN,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,386.0,1.0,,
10302,101,HAMLIN,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,386.0,1.0,,
10302,102,HAMLIN,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,386.0,1.0,,
10302,137,HEBERTON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1015.0,1.0,,
10302,160,HEBERTON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1020.0,20.0,,
10302,192,HEBERTON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,ROOMING HOUSE,,1021.0,30.0,,
10302,245,HEBERTON,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,1030.0,38.0,,
10302,317,JEWETT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,238.0,46.0,,
10302,318,JEWETT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,238.0,46.0,,
10302,319,JEWETT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,238.0,46.0,,
10302,320,JEWETT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,238.0,46.0,,
10302,321,JEWETT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,238.0,46.0,,
10302,322,JEWETT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,238.0,46.0,,
10302,323,JEWETT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,238.0,46.0,,
10302,324,JEWETT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,238.0,46.0,,
10302,325,JEWETT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,238.0,46.0,,
10302,565,JEWETT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,356.0,304.0,,
10302,566,JEWETT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,356.0,304.0,,
10302,567,JEWETT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,356.0,304.0,,
10302,568,JEWETT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,356.0,304.0,,
10302,569,JEWETT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,356.0,304.0,,
10302,575,JEWETT,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,356.0,172.0,,
10302,18,MAPLE,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,ROOMING HOUSE,,,,,
10302,150,NICHOLAS,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,GARDEN COMPLEX,,1117.0,37.0,,
10302,152,NICHOLAS,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,,,1117.0,37.0,,
10302,70,PARK,AVE,81 TO 85,ANN,ST,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1004.0,32.0,,
10302,11,PORT RICHMOND,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1003.0,14.0,,
10302,151,PORT RICHMOND,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1023.0,10.0,,
10302,601,PORT RICHMOND,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1060.0,24.0,,
10302,945,POST,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,ROOMING HOUSE,,1027.0,26.0,,
10302,946,POST,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,ROOMING HOUSE,,1027.0,26.0,,
10302,947,POST,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,ROOMING HOUSE,,1027.0,26.0,,
10302,17,SLAIGHT,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1086.0,8.0,,
10302,31,SLAIGHT,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1086.0,8.0,,
10302,150,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,78.0,,
10302,160,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,78.0,,
10302,165,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,85.0,,
10302,170,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,78.0,,
10302,171,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,85.0,,
10302,175,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,85.0,,
10302,180,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,78.0,,
10302,181,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,85.0,,
10302,185,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,85.0,,
10302,190,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,78.0,,
10302,195,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,85.0,,
10302,200,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,13.0,,
10302,205,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,85.0,,
10302,210,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,13.0,,
10302,215,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,85.0,,
10302,220,TRANTOR,PL,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1133.0,13.0,,
10302,90,VREELAND,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING B,ROOMING HOUSE,,1023.0,15.0,,
10303,80,ANDROS,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,81,ANDROS,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,82,ANDROS,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,83,ANDROS,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,84,ANDROS,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,85,ANDROS,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,86,ANDROS,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,87,ANDROS,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,88,ANDROS,AVE,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,85,BRABANT,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,87,BRABANT,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,91,BRABANT,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,93,BRABANT,ST,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,14,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,15,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,16,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,17,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,18,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,19,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,20,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,21,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,22,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,15,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,16,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,17,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,18,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,19,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,20,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,21,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,22,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,23,DAVIDSON,CT,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,GARDEN COMPLEX,,1239.0,1.0,,
10303,15,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,20,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,25,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,35,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,40,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,45,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,50,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,55,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,60,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,70,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,85,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,95,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,1243.0,1.0,,
10303,105,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,1.0,1243,
10303,115,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,1.0,1243,
10303,125,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,1.0,1243,
10303,174,HARBOR,LOOP,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,64.0,1243,
10303,331,HARBOR,RD,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,22.0,1234,
10303,339,HARBOR,RD,,,,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,22.0,1234,
10303,20,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,21,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,22,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,23,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,24,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,25,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,26,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,27,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,28,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,29,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,30,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,31,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,32,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,33,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,34,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,35,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,36,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,37,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,38,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,39,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,40,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,41,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,42,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,43,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,44,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,45,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,46,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,47,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,48,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,49,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,50,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,51,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,52,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,53,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,54,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,55,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,56,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,57,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,58,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,59,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,60,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,61,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
10303,62,LOCKMAN,LOOP,130.0,HARBOR,LOOP,64,STATEN ISLAND,MULTIPLE DWELLING A,,,,20.0,1243,
